feature,family,mean_abs_weighted_shap,mean_weighted_shap,importance_fraction
mc3__xtb_mc3_xtb_full_dipole_debye_mean,Three-conformer xTB,0.21914356542914915,0.034101625436094095,0.0897842311589805
cheap__v3__rd2d_fr_nitrile,2D descriptors,0.08838148438233773,-0.02437554850583503,0.036210342787925336
atom3d__full_mu_mean,Atom-resolved 3D,0.08432470704474601,0.012262124402031057,0.034548260519958365
cheap__v4__v4_mmffq3d_dipole_norm_lowE,2D descriptors,0.07459910067501764,-0.002081586345613426,0.03056363022177487
mc3__xtb_mc3_xtb_direct_charge_dipole_norm_mean,Three-conformer xTB,0.054852863897278184,0.0043844349370672645,0.022473496779341153
single__xtb_direct_charge_dipole_norm,Single-conformer xTB,0.04745586494469077,0.0031590205146182233,0.019442908760289482
single__xtb_full_dipole_debye,Single-conformer xTB,0.04341692595177228,-0.001341165734376365,0.017788134952685008
mc3__xtb_mc3_xtb_full_dipole_debye_min,Three-conformer xTB,0.043398491809103976,-0.002861020325853329,0.017780582390859577
mc3__xtb_mc3_xtb_full_dipole_debye_max,Three-conformer xTB,0.03931299984786472,0.00817901467009551,0.016106735595824862
cheap__v3__rd3d_getaway_264,2D descriptors,0.03153909851013969,0.00256921269389221,0.012921728756374345
mc3__xtb_mc3_xtb_full_dipole_debye_lowe,Three-conformer xTB,0.030341811305732568,0.0029208614340028565,0.01243119411113543
cheap__v5__v5_mmffq_rbin0_heavy_abs_qprod,2D descriptors,0.027290824509104923,-0.004503350316484146,0.01118118933333155
atom3d__full_vector_resultant,Atom-resolved 3D,0.026160976605591142,0.0029419441750188897,0.010718284911999736
cheap__v5__v5_gast_rbin0_heavy_abs_qprod,2D descriptors,0.021202322252312923,-0.001166384228393839,0.00868669905265514
derived__mu_per_mw,Dipole-derived,0.02109225205119567,0.0002003577780023186,0.008641602732526033
cheap__v3__gast3d_dipole_norm,2D descriptors,0.019977584290030003,-0.001301028442918974,0.008184917692570716
mc3__xtb_mc3_xtb_direct_charge_dipole_norm_min,Three-conformer xTB,0.019111368827408035,-0.0005752803191953061,0.00783002482050654
cheap__v4__v4_mmffq3d_dipole_norm_max,2D descriptors,0.01719145726383589,-0.00042101901682270167,0.007043427307177809
mc3__xtb_mc3_xtb_direct_charge_dipole_norm_lowe,Three-conformer xTB,0.015369948187988038,0.0012863505365469684,0.006297145792574181
cheap__v3__rd3d_autocorr2d_142,2D descriptors,0.014536356071829938,0.001255539904560621,0.005955618871156815
atom3d__full_mu_boltz,Atom-resolved 3D,0.013491678924313856,0.001105615727605523,0.005527609340895644
cheap__v3__rd2d_TPSA,2D descriptors,0.013360790666708,-0.00101700515151641,0.005473983757347859
atom3d__full_mu_max,Atom-resolved 3D,0.01229656155670147,0.003252765586648428,0.005037963688805921
cheap__v3__rd3d_autocorr2d_148,2D descriptors,0.012276538797724088,-0.0037513102131490604,0.005029760262814629
cheap__v3__rd2d_MaxAbsEStateIndex,2D descriptors,0.01226600095431481,-0.0001804937388752629,0.005025442854878316
cheap__v3__rd2d_MinAbsPartialCharge,2D descriptors,0.011378219907095886,-0.0030630822594582235,0.004661714453334917
cheap__v4__v4_mmffq_q_max,2D descriptors,0.01132097094666666,0.0013668706362854036,0.004638259263643523
atom3d__charge_dipole_ea_mean,Atom-resolved 3D,0.010211152197376089,0.0003951756222942198,0.00418356088846768
cheap__v3__rd2d_PEOE_VSA2,2D descriptors,0.010161272440430873,0.0002978715696965513,0.004163124898850769
cheap__v3__rd3d_autocorr2d_186,2D descriptors,0.010144920945255586,0.0006601701566353782,0.004156425608275032
atom3d__charge_dipole_ea_boltz,Atom-resolved 3D,0.009650841957564061,-0.0005848022821516236,0.003953998939005415
cheap__v3__rd2d_fr_C_O_noCOO,2D descriptors,0.009621241544397252,-0.00028634809023251397,0.003941871499475235
cheap__v3__rd3d_autocorr2d_119,2D descriptors,0.009126687472386213,0.0002922476501917417,0.0037392501857483208
cheap__v3__rd2d_VSA_EState2,2D descriptors,0.008577078597090533,-0.0012957455707039414,0.0035140726396499906
cheap__v3__rd3d_autocorr2d_141,2D descriptors,0.00846383559795853,-0.0007811377077286588,0.0034676764080686837
cheap__v3__rd2d_BertzCT,2D descriptors,0.00829905729739182,-0.0013396205744229787,0.003400165901889352
atom3d__full_mu_min,Atom-resolved 3D,0.00798732353444156,-0.0005261559040092731,0.003272446996805488
cheap__v3__rd3d_autocorr2d_117,2D descriptors,0.0077604149033687194,0.0009071683882281495,0.003179481378835754
single__xtb_quad_frobenius,Single-conformer xTB,0.007638351680363462,0.0007537029640911737,0.0031294714567609142
cheap__v5__v5_mmffq_rbin6_heavy_abs_qprod,2D descriptors,0.007446536334188345,-0.0006496642688931501,0.003050883735752083
cheap__v3__rd3d_autocorr2d_118,2D descriptors,0.0073803847578826605,0.0007779323669510934,0.0030237810991452113
cheap__v5__v5_mmffq_pair_absq_dist_max,2D descriptors,0.007003630076723417,0.00018870378776854115,0.002869422793816069
mc3__xtb_mc3_xtb_direct_charge_dipole_norm_max,Three-conformer xTB,0.006997545470944517,0.0028526484128234223,0.0028669298999421636
cheap__v3__rd3d_autocorr2d_184,2D descriptors,0.006872440669385913,0.0001801563239704935,0.00281567382769455
cheap__v3__gast3d_dipole_per_heavy_atom,2D descriptors,0.006861225859162218,2.795422287237198e-05,0.0028110790630179947
cheap__v5__v5_mmffq_rdf_1p25_signed,2D descriptors,0.006850154888179281,0.0009259859956352896,0.0028065432300085247
cheap__v3__rd2d_Chi1,2D descriptors,0.006666041177199239,-0.0002572917094199013,0.0027311109080336675
cheap__v5__v5_gast_topo4_dist_absq_mean,2D descriptors,0.006536146466125598,-0.0005596177910127557,0.0026778923855435084
single__xtb_quad_eig1,Single-conformer xTB,0.006492856642612969,0.0006178178342146335,0.00266015632510533
mc3__xtb_mc3_xtb_q_O_mean_max,Three-conformer xTB,0.006471978681719144,0.0010852810708966382,0.0026516025185477497
mc3__xtb_mc3_xtb_quad_eig1_mean,Three-conformer xTB,0.006317161332279254,0.001936031866525439,0.0025881730646082238
cheap__v3__rd2d_FpDensityMorgan3,2D descriptors,0.0062264888115452985,-0.0014470971487855417,0.0025510240725974275
cheap__v3__gast3d_dipole_per_abs_charge,2D descriptors,0.006217901040445014,-4.7989524693364024e-05,0.0025475056191849423
cheap__v3__rd3d_whim_067,2D descriptors,0.006140615196406148,-0.0010097805317746179,0.002515841216568722
mc3__xtb_mc3_xtb_pair_same_q_dist_sum_range,Three-conformer xTB,0.006135442972475704,0.00023531916766650907,0.0025137221301695044
mc3__xtb_mc3_xtb_q_O_mean_min,Three-conformer xTB,0.00602046172047807,0.0004512721486789387,0.0024666137275655402
cheap__v3__rd3d_autocorr2d_113,2D descriptors,0.006019881386705296,-0.001283676335051833,0.0024663759618729813
cheap__v5__v5_gast_rbin0_signed_qprod,2D descriptors,0.0056879807425977745,-0.0001151620368660239,0.0023303945832091454
cheap__v3__rd3d_whim_074,2D descriptors,0.005562311182751589,-0.0002610050063660043,0.0022789071266243197
single__xtb_pos_neg_center_dist,Single-conformer xTB,0.0053639564704169454,0.00013313460814089114,0.002197640194105215
mc3__xtb_mc3_xtb_quad_frobenius_mean,Three-conformer xTB,0.005326330648120637,0.0007265874943324655,0.0021822247037166062
cheap__v3__rd2d_HallKierAlpha,2D descriptors,0.005308339450241128,-0.0013161338392278826,0.0021748536186195944
cheap__v3__rd2d_PEOE_VSA12,2D descriptors,0.005150214815297822,0.0004312433331419249,0.002110069153021086
cheap__v5__v5_gast_rbin3_signed_qprod,2D descriptors,0.005127704873495987,0.00047218806402550036,0.0021008467156013364
cheap__v4__v4_mmffq3d_dipole_per_heavy_atom_lowE,2D descriptors,0.005098316181938571,-3.288752009327291e-05,0.002088806019489252
cheap__v3__rd3d_getaway_269,2D descriptors,0.005069326404179094,0.0011881614683600195,0.0020769287603851242
cheap__v3__rd2d_Ipc,2D descriptors,0.004890410517593992,-0.0005315110094136552,0.0020036260134497406
cheap__v3__rd3d_autocorr2d_145,2D descriptors,0.0048717645007006,-0.0004629958982749014,0.00199598664567879
mc3__xtb_mc3_xtb_pos_neg_center_dist_max,Three-conformer xTB,0.004834650391051656,0.0004281864143974912,0.00198078080655933
mc3__xtb_mc3_xtb_direct_charge_dipole_heavy_norm_std,Three-conformer xTB,0.004828710441416491,-0.0001859983183592125,0.0019783471790418075
mc3__xtb_mc3_xtb_signed_charge_second_moment_max,Three-conformer xTB,0.004798306860349718,-0.0004844818328165808,0.001965890677546022
cheap__v3__rd3d_autocorr3d_031,2D descriptors,0.004681590353381028,-0.0008694668022339007,0.0019180713321720248
cheap__v4__v4_mmffq3d_pos_neg_center_dist_max,2D descriptors,0.004579685530400858,-0.0003138971479765672,0.0018763204089142546
cheap__v4__v4_gast_q_N_abs_sum,2D descriptors,0.0045783704078966436,0.0008006151152457571,0.0018757815965485367
mc3__xtb_mc3_xtb_qcov_anisotropy_lowe,Three-conformer xTB,0.004525154719672246,-0.0004525666128393183,0.001853978858952902
mc3__xtb_mc3_xtb_direct_charge_dipole_heavy_norm_range,Three-conformer xTB,0.004476920101498655,-0.0006824920407728628,0.001834216891041674
cheap__v5__v5_mmffq_rdf_5p75_opp,2D descriptors,0.0042894822653622156,0.00019722355240257697,0.0017574226581165277
cheap__v3__rd3d_autocorr2d_190,2D descriptors,0.004249605233263486,-0.0022191703261079674,0.0017410848356444186
cheap__v3__rd3d_getaway_139,2D descriptors,0.004200579192000813,-0.0007489285545943429,0.0017209986176762225
cheap__v4__v4_gast_q_N_sum,2D descriptors,0.004194661849819528,-0.00019567806054663858,0.0017185742525473132
cheap__v3__rd3d_autocorr2d_137,2D descriptors,0.0041812024422305995,-0.0001412634051061825,0.0017130598649363388
cheap__v3__rd3d_autocorr2d_188,2D descriptors,0.004172881607059073,-0.001206924378697658,0.0017096507765288688
cheap__v4__v4_gast3d_dipole_per_heavy_atom_lowE,2D descriptors,0.004103593019496005,-0.00027566093844255744,0.0016812628904859493
cheap__v4__v4_gast_q_N_mean,2D descriptors,0.00408738807604565,-0.0007421063718965253,0.0016746236428958334
cheap__v3__rd3d_autocorr2d_103,2D descriptors,0.004051004314057354,0.00041475998154710396,0.0016597170309202854
cheap__v3__rd3d_autocorr2d_189,2D descriptors,0.004041504735117652,-0.0010514854489810203,0.0016558250052075298
mc3__xtb_mc3_xtb_q_O_mean_mean,Three-conformer xTB,0.0040300035595666915,0.0007086059718274672,0.0016511129152027638
cheap__v5__v5_gast_rbin7_heavy_abs_qprod,2D descriptors,0.004023974123050279,1.2899121114485143e-05,0.0016486426244557465
cheap__v3__rd3d_autocorr2d_136,2D descriptors,0.004001556553092481,0.0003609898432102954,0.0016394580322493912
cheap__v5__v5_gast_topo5_dist_absq_mean,2D descriptors,0.003978878069031032,0.0006100729740458656,0.0016301665422103339
cheap__v5__v5_mmffq_rdf_5p75_same,2D descriptors,0.003934411275866715,4.511225474629904e-05,0.0016119482713314003
cheap__v3__rd3d_autocorr2d_140,2D descriptors,0.003920577620096577,-6.88783650222341e-05,0.0016062805523408491
cheap__v3__rd3d_getaway_268,2D descriptors,0.003912042133102229,-0.0005422551735315948,0.0016027835199919674
cheap__v5__v5_mmffq_epair_C_N_dist_absq,2D descriptors,0.003911928250012976,-4.447169332773713e-05,0.0016027368615122142
cheap__v3__rd3d_whim_106,2D descriptors,0.00391160818324919,0.0003405262895920051,0.0016026057285343884
cheap__v5__v5_mmffq_rbin5_heavy_abs_qprod,2D descriptors,0.003875953955985205,0.000818859223889165,0.0015879980106386085
cheap__v5__v5_mmffq_topo5_abs_qprod,2D descriptors,0.0038710642419133106,0.00022043815130795758,0.001585994669962497
cheap__v5__v5_mmffq_rbin1_signed_qprod,2D descriptors,0.0038566458490874255,0.0002235896150344385,0.0015800873812320015
cheap__v5__v5_mmffq_topo6_abs_qprod,2D descriptors,0.0037635646115517485,0.000685018274351277,0.0015419515257205643
cheap__v5__v5_mmffq_rbin4_opp_abs_qprod,2D descriptors,0.003738164385064279,-0.00029708948033805677,0.0015315449239936304
cheap__v3__rd3d_morse_215,2D descriptors,0.0037296631952959953,0.0003295471439047532,0.0015280619433923647
atom3d__charge_dipole_ea_min,Atom-resolved 3D,0.003719385017011062,0.0004723421288893275,0.0015238509215755912
cheap__v4__v4_mmffq3d_abs_charge_moment3_min,2D descriptors,0.003715413010863236,-0.0002482319992852641,0.0015222235704943814
mc3__xtb_mc3_xtb_quad_eig2_mean,Three-conformer xTB,0.0036842779374137566,0.000142269398224387,0.001509467372856246
cheap__v5__v5_mmffq_rbin3_abs_qprod,2D descriptors,0.003675464087974437,4.492353035530147e-05,0.0015058562940006535
cheap__v3__rd2d_VSA_EState3,2D descriptors,0.0035631167703541393,0.0003751468208462677,0.0014598270276812945
cheap__v5__v5_gast_rbin5_opp_abs_qprod,2D descriptors,0.003548957181392254,4.527095322454972e-05,0.001454025772207603
mc3__xtb_mc3_xtb_pair_same_q_dist_sum_std,Three-conformer xTB,0.0035383012493746062,0.0007602966477676708,0.001449659982769007
mc3__xtb_mc3_xtb_pos_neg_center_dist_min,Three-conformer xTB,0.0034966081811325603,0.00033382827835579673,0.0014325781210705341
atom3d__signed_cov_eig3_min,Atom-resolved 3D,0.003472771644791286,0.0006001135663913465,0.0014228121711340011
mc3__xtb_mc3_xtb_q_range_std,Three-conformer xTB,0.003392431293272472,-0.0001211483884708324,0.0013898963212981496
mc3__xtb_mc3_xtb_direct_charge_dipole_heavy_norm_mean,Three-conformer xTB,0.0033825586867183796,-0.0001540582619396227,0.0013858514642782393
atom3d__charge_dipole_ea_max,Atom-resolved 3D,0.0033823085363635023,0.0016951572102863503,0.0013857489764080488
single__xtb_q_O_mean,Single-conformer xTB,0.0033822312306791397,0.00018207883436784393,0.001385717303876751
cheap__v5__v5_mmffq_rdf_1p25_same,2D descriptors,0.0033760044938472003,-0.00038866577559312955,0.0013831661781889392
single__xtb_quad_eig3,Single-conformer xTB,0.0033616088325136005,0.00016511435425770456,0.0013772682026662211
cheap__v3__rd3d_morse_201,2D descriptors,0.0033484620458857266,-0.00012089311547595338,0.0013718818974498973
mc3__xtb_mc3_xtb_q_N_mean_min,Three-conformer xTB,0.003337050997692169,-0.0012392908842336337,0.001367206733080958
cheap__v3__rd3d_whim_063,2D descriptors,0.003332482327995115,-0.0004898789871879201,0.0013653349259148838
cheap__v3__rd3d_morse_202,2D descriptors,0.0032965062604731177,-7.033463122306802e-05,0.001350595348431691
cheap__v5__v5_mmffq_topo3_opp_abs_qprod,2D descriptors,0.0032957714040029195,0.0010874535963971668,0.0013502942740056191
mc3__xtb_mc3_xtb_signed_charge_second_moment_lowe,Three-conformer xTB,0.0032779018342631236,0.0008117882569552539,0.0013429730205748488
cheap__v5__v5_mmffq_topo5_opp_abs_qprod,2D descriptors,0.003252893972126297,-4.07592181340807e-05,0.0013327271725140685
cheap__v5__v5_gast_epair_C_N_signedq,2D descriptors,0.0032134886109863453,-0.00030829103518613084,0.001316582596028037
cheap__v3__rd3d_autocorr2d_149,2D descriptors,0.003212423422861351,-0.0009844090938540984,0.0013161461830461865
cheap__v3__rd3d_morse_089,2D descriptors,0.0032022919808221773,-6.403979839848673e-05,0.001311995279814154
cheap__v3__rd3d_autocorr2d_166,2D descriptors,0.0032019265391164302,-0.0007056585334155741,0.0013118455564922775
cheap__v3__rd3d_rdf_030,2D descriptors,0.003195263242997199,-0.0009632138243487916,0.0013091155702484275
cheap__v3__rd2d_FpDensityMorgan2,2D descriptors,0.003194671902825204,-0.00046735072220328996,0.0013088732951782379
single__xtb_q_max,Single-conformer xTB,0.0031927448994466456,-0.0012546778470314056,0.0013080837921123102
cheap__v5__v5_gast_rbin6_heavy_abs_qprod,2D descriptors,0.0031736322569990046,9.365147070507895e-06,0.0013002532454831292
mc3__xtb_mc3_xtb_q_min_mean,Three-conformer xTB,0.0031541833679285683,0.0008555865811754888,0.0012922849369057551
cheap__v3__rd3d_autocorr2d_091,2D descriptors,0.003143481086073236,-7.670235977890345e-07,0.0012879001577033814
cheap__v5__v5_mmffq_topo3_abs_qprod,2D descriptors,0.0031109706745203144,-0.0005011869993344013,0.0012745804770628619
cheap__v5__v5_mmffq_pair_absq_dist_std,2D descriptors,0.0030887229935374887,0.00047244882311043445,0.001265465489231932
cheap__v3__rd3d_getaway_192,2D descriptors,0.003069651683669624,0.0003535101028224758,0.001257651876770495
atom3d__signed_cov_eig3_mean,Atom-resolved 3D,0.0030667192151742372,0.000664218277177658,0.0012564504295423246
cheap__v4__v4_gast3d_qcov_eig2_mean,2D descriptors,0.0030605262011865688,0.00034536176598420036,0.0012539131202749924
mc3__xtb_mc3_xtb_pos_neg_center_dist_lowe,Three-conformer xTB,0.0030573411765353496,2.9537909290880457e-05,0.0012526081995077678
cheap__v5__v5_mmffq_rbin6_opp_abs_qprod,2D descriptors,0.0029874048201702858,-1.0429441297936102e-05,0.0012239549192985077
cheap__v5__v5_mmffq_rbin3_signed_qprod,2D descriptors,0.002976722655588189,0.00028605249342001727,0.001219578382245097
mc3__xtb_mc3_xtb_abs_charge_moment1_std,Three-conformer xTB,0.002973465093211179,0.0008123157176330867,0.0012182437424034045
cheap__v5__v5_gast_topo1_dist_absq_mean,2D descriptors,0.002973125677493706,-0.00031892918017436633,0.0012181046820610353
cheap__v5__v5_mmffq_topo1_signed_qprod,2D descriptors,0.0029679019319927002,0.00020811742939828463,0.0012159644870128278
mc3__xtb_mc3_xtb_qcov_eig1_range,Three-conformer xTB,0.0029575360436343463,-0.00010345642809373701,0.0012117175299337457
cheap__v5__v5_mmffq_epair_C_N_signedq,2D descriptors,0.0029569249692473517,-6.838570496018714e-05,0.001211467169655497
derived__mu_per_heavy,Dipole-derived,0.0029298471542026556,-0.00045850856398805905,0.0012003732513809987
cheap__v3__rd2d_MinAbsEStateIndex,2D descriptors,0.002922403326300522,-0.00010497455240708469,0.0011973234773036078
mc3__xtb_mc3_xtb_q_O_abs_sum_lowe,Three-conformer xTB,0.0029197770398910975,0.0005335192678162645,0.0011962474744302784
cheap__v4__v4_mmffq_q_N_mean,2D descriptors,0.0028900653889373487,0.0004871168027612415,0.0011840744602141307
cheap__v4__v4_gast3d_dipole_norm_lowE,2D descriptors,0.0028390899374793003,5.064502422095642e-05,0.001163189558993417
cheap__v4__v4_mmffq_q_min,2D descriptors,0.0028042364096446067,0.0008086590052361345,0.001148909891718277
cheap__v3__rd3d_morse_214,2D descriptors,0.002798940398332182,-0.00017474118368119773,0.0011467400890003002
cheap__v3__rd2d_fr_methoxy,2D descriptors,0.0027980420409101435,0.0004436216845206553,0.001146372027404306
mc3__xtb_mc3_xtb_q_O_mean_lowe,Three-conformer xTB,0.0027938961592371674,0.000276412878162467,0.0011446734386378263
cheap__v4__v4_mmffq_q_C_sum,2D descriptors,0.002786772438694329,2.3987703160269586e-05,0.0011417548141704472
cheap__v3__rd2d_SMR_VSA3,2D descriptors,0.002786475104932835,-0.0004453167477982228,0.0011416329950190564
cheap__v3__rd3d_getaway_185,2D descriptors,0.002777113345132428,0.00017421401415300964,0.0011377974345072588
mc3__xtb_mc3_xtb_maxpos_maxneg_dist_lowe,Three-conformer xTB,0.002770542090405578,0.0009807480540999776,0.0011351051580890822
cheap__v3__rd3d_autocorr2d_161,2D descriptors,0.0027278941104904504,-0.0005249764546844141,0.0011176320642308855
mc3__xtb_mc3_xtb_q_H_std_lowe,Three-conformer xTB,0.002725503321206414,-0.0005608909437156299,0.001116652545725243
mc3__xtb_mc3_xtb_q_min_max,Three-conformer xTB,0.0027085153816156673,0.00020780614920012043,0.0011096925006418134
cheap__v5__v5_mmffq_rbin4_heavy_abs_qprod,2D descriptors,0.002675241140703197,0.000367300345848595,0.0010960598752353843
cheap__v3__rd3d_autocorr3d_023,2D descriptors,0.002650503951365149,0.0009598833275377012,0.0010859249231942355
cheap__v5__v5_mmffq_pair_opp_dist_max,2D descriptors,0.0026494978126369436,-0.0005305542086161589,0.0010855127030499924
cheap__v3__rd3d_morse_025,2D descriptors,0.002645615187839075,0.00024162158954272822,0.001083921971961572
cheap__v3__rd3d_getaway_059,2D descriptors,0.002643893050832202,-0.00023699198681031603,0.0010832164036880536
cheap__v5__v5_gast_rdf_2p25_signed,2D descriptors,0.0026373869849855842,1.3563535025282841e-05,0.0010805508354850158
cheap__v3__rd3d_getaway_058,2D descriptors,0.0026302235414301495,-0.00012953912098039947,0.0010776159362977367
cheap__v3__rd3d_getaway_125,2D descriptors,0.0026265229259084147,-8.68631870710322e-05,0.0010760997753336522
mc3__xtb_mc3_xtb_signed_charge_second_moment_mean,Three-conformer xTB,0.002620548513884128,-0.0005225677583579254,0.0010736520284003708
mc3__xtb_mc3_xtb_q_max_max,Three-conformer xTB,0.0026148692672152197,-0.0008468881737601075,0.0010713252122114877
cheap__v5__v5_mmffq_rdf_4p5_same,2D descriptors,0.00261140966153781,0.0003188239475688277,0.0010699077942040221
atom3d__signed_cov_eig3_boltz,Atom-resolved 3D,0.002603945963855272,0.0006324075311951552,0.0010668498793767378
single__xtb_maxpos_maxneg_dist,Single-conformer xTB,0.002597431138041287,4.760905987017606e-05,0.001064180722170603
cheap__v5__v5_mmffq_rbin0_signed_qprod,2D descriptors,0.0025966851021318846,-0.0013415833034078667,0.0010638750674715404
cheap__v5__v5_mmffq_epair_C_C_absq,2D descriptors,0.0025957901894238314,-0.0002797931566315733,0.001063508417192352
cheap__v3__rd2d_SlogP_VSA4,2D descriptors,0.002572942116209762,0.0007577343361395941,0.0010541474456166086
mc3__xtb_mc3_xtb_q_max_mean,Three-conformer xTB,0.0025592574037432447,-6.77134788706195e-05,0.0010485407494536076
mc3__xtb_mc3_xtb_pos_neg_center_dist_mean,Three-conformer xTB,0.002540146714317657,-0.00041300589578539305,0.0010407110029874757
single__xtb_direct_charge_dipole_heavy_norm,Single-conformer xTB,0.0025294935334891715,1.771343111715079e-05,0.0010363463407250448
cheap__v3__rd3d_getaway_025,2D descriptors,0.002523760382791009,0.0003986170736151021,0.0010339974397817519
mc3__xtb_mc3_xtb_quad_eig1_max,Three-conformer xTB,0.0025235833805993236,0.00012353649402800296,0.0010339249210853311
mc3__xtb_mc3_xtb_qcov_eig1_lowe,Three-conformer xTB,0.0025167436938150775,-0.0004488813002258985,0.0010311226666906415
cheap__v3__rd3d_morse_196,2D descriptors,0.0024844522918864285,-0.0004164764609031618,0.001017892715404909
cheap__v4__v4_mmffq3d_dipole_norm_min,2D descriptors,0.002476853016323378,1.1352919816272674e-05,0.001014779253631767
cheap__v3__rd3d_autocorr2d_104,2D descriptors,0.0024622656059906356,-0.0004393622338646622,0.001008802717570756
cheap__v3__tpsa,2D descriptors,0.002446974148123825,-8.193113697170763e-05,0.0010025377296611958
cheap__v4__v4_mmffq3d_dipole_y_abs_max,2D descriptors,0.0024469636757418266,0.00043513075549305694,0.0010025334390731317
cheap__v3__rd3d_autocorr3d_061,2D descriptors,0.00244109442590869,-0.0013253297426155356,0.0010001287776233822
cheap__v5__v5_mmffq_topo1_dist_absq_mean,2D descriptors,0.0024338068655729663,-0.00015776211105166237,0.000997143027161185
mc3__xtb_mc3_xtb_qcov_eig1_min,Three-conformer xTB,0.0024285876450367743,-0.00015752932377879685,0.000995004686014031
cheap__v3__rd3d_whim_008,2D descriptors,0.0024280995327389866,-0.0002889818846710155,0.0009948047039279027
single__xtb_quad_eig2,Single-conformer xTB,0.002424055911001499,-5.473716663131072e-05,0.000993148011576078
mc3__xtb_mc3_xtb_q_max_min,Three-conformer xTB,0.002416588035274238,-0.0001810716949968521,0.0009900883849826624
cheap__v3__rd2d_fr_amide,2D descriptors,0.0024094193007369296,0.0008980528662266733,0.0009871513180532518
cheap__v3__rd3d_morse_135,2D descriptors,0.002409333724363334,-0.0003847355774735694,0.0009871162569785926
cheap__v5__v5_gast_epair_N_O_signedq,2D descriptors,0.002404533414264249,-0.0006858685252250412,0.000985149545563968
mc3__xtb_mc3_xtb_qcov_eig1_max,Three-conformer xTB,0.0024003600036946677,-0.0003743803844610381,0.0009834396780688086
mc3__xtb_mc3_xtb_q_abs_sum_std,Three-conformer xTB,0.002311943317313952,0.0002108160368249004,0.0009472149128434575
cheap__v3__rd3d_autocorr2d_162,2D descriptors,0.0023097189440943783,5.376799128064336e-05,0.0009463035758441762
mc3__xtb_mc3_xtb_direct_charge_dipole_norm_std,Three-conformer xTB,0.0023070148484779173,0.0001400446034313174,0.0009451956941437535
cheap__v3__rd3d_getaway_202,2D descriptors,0.0023027763059860905,-0.0001398667028531726,0.0009434591417694317
cheap__v3__rd3d_morse_153,2D descriptors,0.0023024573386955616,-0.00021974409103703798,0.0009433284592513804
mc3__xtb_mc3_xtb_q_min_min,Three-conformer xTB,0.0022940859553834967,0.00014412098647440224,0.0009398986610141428
cheap__v4__v4_mmffq_q_C_abs_sum,2D descriptors,0.0022928141101276798,-0.00035794823683388803,0.0009393775795567745
cheap__v3__rd3d_morse_220,2D descriptors,0.002288030589400286,5.846499721641334e-06,0.0009374177468329569
mc3__xtb_mc3_xtb_q_N_mean_range,Three-conformer xTB,0.002283270244906229,-0.0001622425035012607,0.0009354674095295831
mc3__xtb_mc3_xtb_quad_eig3_min,Three-conformer xTB,0.002271973015754978,5.5630901311179365e-05,0.0009308388774000381
cheap__v3__rd3d_autocorr2d_152,2D descriptors,0.0022631459507641955,-0.0006239620981374137,0.0009272223840659274
single__xtb_q_H_std,Single-conformer xTB,0.0022498159621885247,1.2392808611980628e-05,0.0009217610200816331
mc3__xtb_mc3_xtb_full_dipole_debye_range,Three-conformer xTB,0.002249527609149999,2.7258047863405082e-05,0.0009216428803780298
cheap__v3__rd3d_getaway_098,2D descriptors,0.0022369240237441234,-0.00026721255975828753,0.0009164791274597222
cheap__v3__rd3d_autocorr2d_164,2D descriptors,0.0021882217836094683,0.00013117364249050042,0.0008965255724573337
cheap__v3__rd3d_getaway_260,2D descriptors,0.0021836173568884044,-0.0004353592082824047,0.0008946391154570151
cheap__v4__v4_mmffq3d_dipole_heavy_norm_lowE,2D descriptors,0.0021756789962050255,0.0001332006131458477,0.0008913867287888321
mc3__xtb_mc3_xtb_qcov_eig3_lowe,Three-conformer xTB,0.002170025093951421,0.0005959267034321816,0.0008890702963355507
mc3__xtb_mc3_xtb_abs_charge_moment3_lowe,Three-conformer xTB,0.0021692874179379765,0.0011485970720345705,0.0008887680667282982
cheap__v4__v4_mmffq3d_pair_opposite_q_dist_mean_lowE,2D descriptors,0.002144043814149442,0.000869855739950361,0.0008784256341161562
mc3__xtb_mc3_xtb_quad_eig1_min,Three-conformer xTB,0.002137399077846262,0.0007057217380205494,0.0008757032519231547
single__xtb_quad_anisotropy,Single-conformer xTB,0.002129062747845326,-1.7885981433263227e-05,0.0008722878152054221
mc3__xtb_mc3_xtb_q_N_mean_lowe,Three-conformer xTB,0.0021192769999945323,-0.0008390814189974714,0.0008682785446371597
mc3__xtb_mc3_xtb_q_min_lowe,Three-conformer xTB,0.002112550512382468,-1.475984360435288e-05,0.0008655226685179274
mc3__xtb_mc3_xtb_full_dipole_debye_std,Three-conformer xTB,0.002105754734936857,-0.0002351566496834976,0.0008627384040021665
atom3d__signed_cov_eig3_lowe,Atom-resolved 3D,0.002096255264930593,0.0005223248034260311,0.0008588464229199934
mc3__xtb_mc3_xtb_heavy_q_abs_sum_range,Three-conformer xTB,0.0020891781232985694,0.0005404369896721796,0.0008559468820688161
cheap__v3__rd3d_rdf_065,2D descriptors,0.00208161151958213,-0.0006858203053568122,0.0008528468061170774
cheap__v5__v5_mmffq_pair_same_dist_mean,2D descriptors,0.0020649043666786824,0.0002195386142178366,0.0008460018007647457
cheap__v3__rd3d_getaway_215,2D descriptors,0.002057643358960598,5.5589466336345495e-05,0.0008430269290447799
