group,nearest_tanimoto,id
Evaluation,0.5,50590
Evaluation,0.37931034,50591
Evaluation,0.5,50596
Evaluation,0.64285713,50620
Evaluation,0.46153846,50624
Evaluation,0.44444445,50692
Evaluation,0.61538464,50723
Evaluation,0.39285713,50753
Evaluation,0.5833333,50773
Evaluation,0.52380955,50776
Evaluation,0.53846157,50777
Evaluation,0.64285713,50815
Evaluation,0.61538464,50836
Evaluation,0.4827586,50850
Evaluation,0.6296296,50864
Evaluation,0.6,50868
Evaluation,0.56,50899
Evaluation,0.4642857,50976
Evaluation,0.5769231,50981
Evaluation,0.53846157,51034
Evaluation,0.44827586,51048
Evaluation,0.5555556,51066
Evaluation,0.5555556,51071
Evaluation,0.6551724,51109
Evaluation,0.53846157,51121
Evaluation,0.5185185,51147
Evaluation,0.5416667,51186
Evaluation,0.56,51188
Evaluation,0.6,51196
Evaluation,0.60714287,51221
Evaluation,0.56,51250
Evaluation,0.2777778,51279
Evaluation,1.0,51283
Evaluation,1.0,51285
Evaluation,0.625,51286
Evaluation,0.25,51292
Evaluation,0.7368421,51308
Evaluation,0.6666667,51317
Evaluation,0.6086956,51334
Evaluation,0.5714286,51358
Evaluation,0.5555556,51360
Evaluation,0.6666667,51368
Evaluation,0.65217394,51423
Evaluation,0.3809524,51434
Evaluation,0.68,51438
Evaluation,0.61904764,51440
Evaluation,0.6296296,51460
Evaluation,0.5714286,51462
Evaluation,1.0,51464
Evaluation,0.6086956,51491
Evaluation,0.6666667,51500
Evaluation,0.6666667,51538
Evaluation,0.71428573,51541
Evaluation,0.5714286,51558
Evaluation,0.5,51593
Evaluation,0.61538464,51618
Evaluation,0.65384614,51626
Evaluation,0.75,51676
Evaluation,0.64285713,51714
Evaluation,0.64,51724
Evaluation,0.8947368,51735
Evaluation,0.625,51783
Evaluation,0.52380955,51820
Evaluation,0.6666667,51825
Evaluation,0.65,51913
Evaluation,0.62068963,51956
Evaluation,0.5652174,51977
Evaluation,0.61538464,51987
Evaluation,0.64,52028
Evaluation,0.64285713,52047
Evaluation,0.76,52182
Evaluation,0.78571427,52189
Evaluation,0.71428573,52190
Evaluation,0.65384614,52193
Evaluation,0.7,52207
Evaluation,0.64285713,52230
Evaluation,0.5833333,52240
Evaluation,0.7368421,52253
Evaluation,0.75,52262
Evaluation,0.6666667,52277
Evaluation,0.6666667,52339
Evaluation,0.6666667,52340
Evaluation,0.61904764,52342
Evaluation,0.7647059,52371
Evaluation,0.64,52374
Evaluation,0.6666667,52383
Evaluation,0.5769231,52390
Evaluation,0.64,52439
Evaluation,0.6666667,52473
Evaluation,0.41666666,52535
Evaluation,0.75,52634
Evaluation,0.6111111,52648
Evaluation,0.6551724,52658
Evaluation,0.65384614,52686
Evaluation,0.6296296,52708
Evaluation,0.5833333,52711
Evaluation,0.6296296,52728
Evaluation,0.6666667,52734
Evaluation,0.65384614,52743
Evaluation,0.4375,52788
Evaluation,0.42307693,52797
Evaluation,0.5263158,52803
Evaluation,1.0,52819
Evaluation,0.61538464,52825
Evaluation,0.44444445,52838
Evaluation,0.5833333,52842
Evaluation,0.6,52850
Evaluation,0.64,52880
Evaluation,0.5769231,52884
Evaluation,0.5555556,52885
Evaluation,0.68,52892
Evaluation,0.61538464,52928
Evaluation,0.61538464,52943
Evaluation,0.4827586,52968
Evaluation,0.68,53013
Evaluation,0.6666667,53024
Evaluation,0.61538464,53112
Evaluation,0.6,53130
Evaluation,0.6,53136
Evaluation,0.61538464,53142
Evaluation,0.6666667,53161
Evaluation,0.6666667,53196
Evaluation,0.6363636,53208
Evaluation,0.72727275,53214
Evaluation,0.5,53221
Evaluation,0.68421054,53248
Evaluation,0.64705884,53252
Evaluation,0.6363636,53271
Evaluation,0.68421054,53282
Evaluation,0.68,53285
Evaluation,0.65217394,53303
Evaluation,0.64,53307
Evaluation,0.59090906,53320
Evaluation,0.61904764,53333
Evaluation,0.61538464,53347
Evaluation,0.6296296,53409
Evaluation,0.6296296,53416
Evaluation,0.4,53435
Evaluation,0.6086956,53444
Evaluation,0.75,53472
Evaluation,0.61538464,53520
Evaluation,0.6785714,53526
Evaluation,0.64285713,53534
Evaluation,0.7894737,53537
Evaluation,0.64,53538
Evaluation,0.6666667,53559
Evaluation,0.55,53586
Evaluation,0.47619048,53589
Evaluation,0.5652174,53595
Evaluation,0.6,53614
Evaluation,0.64285713,53626
Evaluation,0.61904764,53628
Evaluation,0.6296296,53630
Evaluation,0.6363636,53635
Evaluation,0.6,53690
Evaluation,0.5882353,53693
Evaluation,0.625,53699
Evaluation,0.7647059,53715
Evaluation,0.8125,53717
Evaluation,0.6875,53733
Evaluation,0.6666667,53754
Evaluation,0.5263158,53761
Evaluation,0.5,53762
Evaluation,0.72727275,53793
Evaluation,0.5555556,53795
Evaluation,0.5263158,53800
Evaluation,0.45833334,53803
Evaluation,0.5555556,53806
Evaluation,0.5217391,53808
Evaluation,0.6363636,53849
Evaluation,0.6,53861
Evaluation,0.5416667,53865
Evaluation,0.6,53877
Evaluation,0.75,53882
Evaluation,0.5263158,53908
Evaluation,0.5263158,53911
Evaluation,0.5,53912
Evaluation,0.6111111,53917
Evaluation,0.5833333,53919
Evaluation,0.62068963,53928
Evaluation,0.6666667,53936
Evaluation,0.45945945,53937
Evaluation,0.68,53939
Evaluation,0.75,53943
Evaluation,0.7,53955
Evaluation,0.72727275,53957
Evaluation,0.85,54014
Evaluation,0.65384614,54020
Evaluation,0.45454547,54023
Evaluation,0.6111111,54024
Evaluation,0.45833334,54025
Evaluation,0.5263158,54027
Evaluation,0.4375,54028
Evaluation,0.5714286,54029
Evaluation,0.59090906,54030
Evaluation,0.5714286,54035
Evaluation,0.54545456,54041
Evaluation,0.53846157,54047
Evaluation,0.6666667,54052
Evaluation,0.5263158,54059
Evaluation,0.4375,54062
Evaluation,0.5,54073
Evaluation,0.5,54082
Evaluation,0.64,54100
Evaluation,0.64285713,54122
Evaluation,0.64,54136
Evaluation,0.84210527,54152
Evaluation,0.7,54155
Evaluation,0.5555556,54176
Evaluation,0.5,54184
Evaluation,0.55,54188
Evaluation,0.61538464,54194
Evaluation,0.5625,54202
Evaluation,0.5,54204
Evaluation,0.5,54235
Evaluation,0.5,54238
Evaluation,1.0,54248
Evaluation,0.52,54249
Evaluation,1.0,54254
Evaluation,0.41666666,54261
Evaluation,0.6666667,54268
Evaluation,0.5555556,54305
Evaluation,0.5925926,54308
Evaluation,0.61538464,54326
Evaluation,0.62068963,54373
Evaluation,0.36666667,54386
Evaluation,0.61538464,54399
Evaluation,0.61538464,54443
Evaluation,0.59090906,54448
Evaluation,0.5263158,54453
Evaluation,0.53333336,54482
Evaluation,0.64,54492
Evaluation,0.5294118,54518
Evaluation,0.5833333,54530
Evaluation,0.5263158,54536
Evaluation,0.6296296,54554
Evaluation,0.7777778,54564
Evaluation,0.53846157,54571
Evaluation,0.41666666,54593
Evaluation,0.6923077,54626
Evaluation,0.5,54656
Evaluation,0.36666667,54658
Evaluation,0.5,54661
Evaluation,0.45454547,54669
Evaluation,0.5,54675
Evaluation,0.3478261,54713
Evaluation,0.6086956,54730
Evaluation,0.35714287,54750
Evaluation,0.3809524,54835
Evaluation,0.52,54841
Evaluation,0.6,54845
Evaluation,0.56,54896
Evaluation,0.64,54903
Evaluation,1.0,54907
Evaluation,0.4375,54917
Evaluation,1.0,54919
Evaluation,0.47826087,54925
Evaluation,0.5,54935
Evaluation,0.42857143,54945
Evaluation,0.5263158,54982
Evaluation,0.6,54985
Evaluation,0.5416667,54986
Evaluation,0.59090906,54996
Evaluation,0.5882353,54998
Evaluation,0.65,55017
Evaluation,0.47368422,55019
Evaluation,0.53846157,55041
Evaluation,0.68421054,55048
Evaluation,0.6666667,55061
Evaluation,0.64,55065
Evaluation,0.68,55096
Evaluation,0.71428573,55101
Evaluation,0.54545456,55107
Evaluation,0.5769231,55108
Evaluation,0.5769231,55110
Evaluation,0.61904764,55113
Evaluation,0.76,55117
Evaluation,0.57894737,55124
Evaluation,0.5714286,55136
Evaluation,0.5555556,55138
Evaluation,0.5294118,55141
Evaluation,0.6315789,55151
Evaluation,0.5,55156
Evaluation,0.6,55158
Evaluation,1.0,55168
Evaluation,0.5,55171
Evaluation,0.6923077,55184
Evaluation,0.6923077,55194
Evaluation,0.6,55203
Evaluation,0.6666667,55205
Evaluation,0.5,55214
Evaluation,0.5555556,55215
Evaluation,0.5,55216
Evaluation,0.55,55218
Evaluation,0.46666667,55219
Evaluation,0.53846157,55223
Evaluation,0.5217391,55229
Evaluation,0.5,55231
Evaluation,0.5,55243
Evaluation,0.5217391,55255
Evaluation,0.41666666,55260
Evaluation,0.52,55261
Evaluation,0.47826087,55264
Evaluation,0.47619048,55270
Evaluation,0.5263158,55296
Evaluation,0.5882353,55297
Evaluation,0.5,55298
Evaluation,0.6,55315
Evaluation,0.46153846,55322
Evaluation,0.5714286,55334
Evaluation,0.53846157,55348
Evaluation,0.5625,55353
Evaluation,0.6896552,55361
Evaluation,0.5652174,55368
Evaluation,0.57894737,55376
Evaluation,0.53571427,55378
Evaluation,0.52380955,55389
Evaluation,0.5833333,55391
Evaluation,0.5555556,55400
Evaluation,0.5263158,55411
Evaluation,0.5263158,55432
Evaluation,0.5,55444
Evaluation,0.6315789,55452
Evaluation,0.54545456,55459
Evaluation,0.5294118,55461
Evaluation,0.45454547,55463
Evaluation,0.59090906,55466
Evaluation,0.6666667,55478
Evaluation,0.5263158,55480
Evaluation,0.42857143,55486
Evaluation,0.61538464,55491
Evaluation,0.60714287,55493
Evaluation,0.5,55504
Evaluation,0.61764705,55509
Evaluation,0.6818182,55511
Evaluation,0.8333333,55512
Evaluation,0.71428573,55513
Evaluation,0.53846157,55521
Evaluation,0.5,55530
Evaluation,0.6296296,55560
Evaluation,0.48387095,55567
Evaluation,0.35714287,55572
Evaluation,0.6923077,55575
Evaluation,0.5,55583
Evaluation,0.6,55592
Evaluation,0.44444445,55593
Evaluation,0.6296296,55599
Evaluation,1.0,55623
Evaluation,1.0,55626
Evaluation,1.0,55631
Evaluation,1.0,55640
Evaluation,0.61904764,55663
Evaluation,0.65,55664
Evaluation,0.6296296,55699
Evaluation,0.5652174,55756
Evaluation,0.625,55770
Evaluation,0.64285713,55856
Evaluation,0.6,55879
Evaluation,0.54285717,55880
Evaluation,0.6818182,55907
Evaluation,0.65217394,55921
Evaluation,0.6666667,55937
Evaluation,0.6666667,55958
Evaluation,0.5714286,55959
Evaluation,0.6551724,56013
Evaluation,0.61538464,56016
Evaluation,0.52,56048
Evaluation,0.61538464,56091
Evaluation,0.61538464,56099
Evaluation,0.5625,56114
Evaluation,0.5,56121
Evaluation,0.5555556,56126
Evaluation,1.0,56132
Evaluation,0.73333335,56147
Evaluation,0.73333335,56152
Evaluation,0.73333335,56154
Evaluation,0.6,56159
Evaluation,0.6666667,56202
Evaluation,0.5,56218
Evaluation,0.6315789,56225
Evaluation,0.6315789,56228
Evaluation,0.57894737,56252
Evaluation,0.6,56258
Evaluation,0.57894737,56259
Evaluation,0.5652174,56263
Evaluation,0.7894737,56264
Evaluation,0.94736844,56266
Evaluation,0.7647059,56282
Evaluation,0.5,56286
Evaluation,0.6666667,56291
Evaluation,0.5555556,56320
Evaluation,0.7777778,56353
Evaluation,0.64285713,56377
Evaluation,0.6363636,56379
Evaluation,0.64285713,56393
Evaluation,0.7777778,56406
Evaluation,0.6086956,56411
Evaluation,0.6111111,56412
Evaluation,0.7,56420
Evaluation,0.6111111,56424
Evaluation,0.7,56437
Evaluation,0.6,56446
Evaluation,0.7307692,56463
Evaluation,0.6,56472
Evaluation,1.0,56482
Evaluation,0.625,56483
Evaluation,0.6666667,56499
Evaluation,0.6111111,56523
Evaluation,0.25,56528
Evaluation,1.0,56552
Evaluation,0.55,56553
Evaluation,0.59090906,56559
Evaluation,0.35,56584
Evaluation,0.57894737,56586
Evaluation,0.5,56629
Evaluation,0.5,56630
Evaluation,0.6363636,56645
Evaluation,0.375,56650
Evaluation,0.5714286,56656
Evaluation,0.5652174,56665
Evaluation,0.625,56678
Evaluation,0.46666667,56689
Evaluation,1.0,56692
Evaluation,0.3888889,56698
Evaluation,0.77272725,56705
Evaluation,0.55,56715
Evaluation,0.64285713,56727
Evaluation,0.5294118,56731
Evaluation,0.5555556,56732
Evaluation,0.5263158,56740
Evaluation,1.0,56743
Evaluation,1.0,56744
Evaluation,0.44444445,56752
Evaluation,0.44444445,56753
Evaluation,0.44444445,56754
Evaluation,0.71428573,56785
Evaluation,0.6315789,56790
Evaluation,0.55,56796
Evaluation,0.64,56846
Evaluation,0.5833333,56871
Evaluation,0.5,56877
Evaluation,0.36666667,56890
Evaluation,0.6,56893
Evaluation,0.5217391,56894
Evaluation,0.51428574,56895
Evaluation,0.48,56900
Evaluation,0.5714286,56905
Evaluation,0.5652174,56906
Evaluation,0.5555556,56917
Evaluation,0.47058824,56930
Evaluation,0.44,56934
Evaluation,0.41379312,56944
Evaluation,0.6666667,56968
Evaluation,0.5,56977
Evaluation,0.53333336,56979
Evaluation,0.5263158,56987
Evaluation,0.85,57001
Evaluation,0.65384614,57007
Evaluation,0.375,57019
Evaluation,0.5555556,57029
Evaluation,0.47368422,57030
Evaluation,0.53333336,57031
Evaluation,0.6111111,57035
Evaluation,0.55,57041
Evaluation,0.5,57042
Evaluation,0.5151515,57048
Evaluation,0.6111111,57062
Evaluation,0.72727275,57063
Evaluation,0.5263158,57099
Evaluation,0.33333334,57110
Evaluation,1.0,57114
Evaluation,0.6785714,57135
Evaluation,0.7777778,57143
Evaluation,0.7222222,57151
Evaluation,0.5714286,57156
Evaluation,0.5,57168
Evaluation,0.5555556,57181
Evaluation,0.5555556,57182
Evaluation,1.0,57190
Evaluation,0.6,57195
Evaluation,0.65384614,57196
Evaluation,0.64,57205
Evaluation,0.6,57210
Evaluation,0.5,57218
Evaluation,0.53846157,57219
Evaluation,0.57894737,57226
Evaluation,0.53846157,57237
Evaluation,0.2777778,57248
Evaluation,0.6666667,57311
Evaluation,0.52,57323
Evaluation,0.54545456,57345
Evaluation,0.47368422,57351
Evaluation,0.45833334,57358
Evaluation,0.5652174,57363
Evaluation,0.44444445,57381
Evaluation,0.5263158,57385
Evaluation,0.6111111,57389
Evaluation,0.6551724,57408
Evaluation,0.61538464,57411
Evaluation,0.5,57412
Evaluation,0.5833333,57487
Evaluation,0.5,57490
Evaluation,0.72727275,57521
Evaluation,0.65384614,57522
Evaluation,0.5,57536
Evaluation,0.7619048,57552
Evaluation,0.52,57562
Evaluation,0.44444445,57564
Evaluation,0.44444445,57565
Evaluation,0.42857143,57571
Evaluation,0.53846157,57594
Evaluation,0.5555556,57595
Evaluation,0.6086956,57614
Evaluation,0.5555556,57616
Evaluation,0.5714286,57620
Evaluation,0.42857143,57622
Evaluation,0.4,57625
Evaluation,0.5,57632
Evaluation,0.5416667,57643
Evaluation,0.3846154,57649
Evaluation,0.31578946,57655
Evaluation,0.3809524,57656
Evaluation,0.35,57657
Evaluation,0.3043478,57658
Evaluation,0.5,57660
Evaluation,0.46666667,57664
Evaluation,0.37037036,57676
Evaluation,0.52,57687
Evaluation,0.61904764,57703
Evaluation,0.5652174,57716
Evaluation,0.42857143,57721
Evaluation,0.47826087,57723
Evaluation,0.44827586,57731
Evaluation,0.46153846,57751
Evaluation,0.6363636,57756
Evaluation,0.54545456,57789
Evaluation,0.5,57792
Evaluation,0.5,57796
Evaluation,0.6,57798
Evaluation,0.61290324,57808
Evaluation,0.54545456,57815
Evaluation,0.6363636,57832
Evaluation,0.41935483,57944
Evaluation,0.875,57955
Evaluation,1.0,57963
Evaluation,0.44444445,57964
Evaluation,0.5,57969
Evaluation,0.5217391,57981
Evaluation,0.52,57982
Evaluation,0.6086956,57986
Evaluation,0.61538464,58000
Evaluation,0.71428573,58052
Evaluation,0.6666667,58060
Evaluation,0.44444445,58066
Evaluation,0.44,58076
Evaluation,0.6086956,58081
Evaluation,0.33333334,58088
Evaluation,0.5769231,58091
Evaluation,0.6666667,58094
Evaluation,1.0,58127
Evaluation,0.6923077,58131
Evaluation,0.68,58159
Evaluation,0.7894737,58240
Evaluation,0.84210527,58272
Evaluation,0.6315789,58313
Evaluation,0.7222222,58319
Evaluation,0.7368421,58323
Evaluation,0.84210527,58328
Evaluation,0.5,58346
Evaluation,0.625,58350
Evaluation,0.6315789,58351
Evaluation,0.5,58356
Evaluation,0.6315789,58357
Evaluation,0.5652174,58372
Evaluation,0.64705884,58378
Evaluation,0.5652174,58384
Evaluation,0.52380955,58399
Evaluation,0.64705884,58404
Evaluation,0.56,58429
Evaluation,1.0,58446
Evaluation,0.61904764,58447
Evaluation,0.37037036,58455
Evaluation,0.5714286,58457
Evaluation,0.36363637,58460
Evaluation,0.6666667,58462
Evaluation,0.7,58482
Evaluation,0.54545456,58487
Evaluation,0.4074074,58490
Evaluation,0.45,58497
Evaluation,0.47368422,58515
Evaluation,0.6363636,58526
Evaluation,0.6,58552
Evaluation,0.6111111,58579
Evaluation,0.5882353,58596
Evaluation,0.6875,58624
Evaluation,0.41666666,58631
Evaluation,0.41666666,58632
Evaluation,0.45833334,58636
Evaluation,0.64285713,58683
Evaluation,0.6,58699
Evaluation,0.6666667,58716
Evaluation,0.75,58739
Evaluation,0.53846157,58742
Evaluation,0.54545456,58752
Evaluation,0.32,58769
Evaluation,0.47826087,58788
Evaluation,0.41666666,58790
Evaluation,0.3809524,58792
Evaluation,0.47058824,58794
Evaluation,0.5,58797
Evaluation,0.5882353,58811
Evaluation,0.5,58812
Evaluation,0.52,58814
Evaluation,0.53846157,58824
Evaluation,0.5555556,58826
Evaluation,0.64705884,58828
Evaluation,0.6363636,58832
Evaluation,0.47826087,58847
Evaluation,0.33333334,58863
Evaluation,0.4642857,58869
Evaluation,0.5652174,58874
Evaluation,0.59090906,58875
Evaluation,0.42307693,58880
Evaluation,0.42307693,58885
Evaluation,0.36842105,58890
Evaluation,0.27586207,58895
Evaluation,0.6666667,58900
Evaluation,0.6666667,58911
Evaluation,0.5,58918
Evaluation,0.6363636,58925
Evaluation,0.6666667,58942
Evaluation,0.64,58944
Evaluation,0.5,58952
Evaluation,0.5882353,58955
Evaluation,0.64285713,58960
Evaluation,0.6551724,58961
Evaluation,0.5833333,59007
Evaluation,0.47368422,59041
Evaluation,0.6666667,59043
Evaluation,0.6666667,59049
Evaluation,0.5,59050
Evaluation,0.6666667,59051
Evaluation,0.47619048,59069
Evaluation,0.52380955,59080
Evaluation,0.64285713,59082
Evaluation,0.72727275,59092
Evaluation,0.6956522,59095
Evaluation,0.85714287,59101
Evaluation,0.71428573,59108
Evaluation,0.5,59133
Evaluation,0.5714286,59142
Evaluation,0.54545456,59155
Evaluation,0.4814815,59157
Evaluation,0.5217391,59158
Evaluation,0.46153846,59164
Evaluation,0.4074074,59168
Evaluation,0.54545456,59175
Evaluation,0.6875,59176
Evaluation,0.36842105,59180
Evaluation,0.36363637,59181
Evaluation,0.3478261,59182
Evaluation,0.5294118,59184
Evaluation,0.52,59187
Evaluation,0.3478261,59195
Evaluation,0.35,59197
Evaluation,0.53846157,59207
Evaluation,0.5294118,59214
Evaluation,0.44444445,59219
Evaluation,0.5625,59223
Evaluation,1.0,59237
Evaluation,0.5294118,59247
Evaluation,0.6,59259
Evaluation,0.5,59260
Evaluation,0.61538464,59272
Evaluation,0.5,59293
Evaluation,0.5,59310
Evaluation,0.5217391,59311
Evaluation,0.6296296,59320
Evaluation,0.5714286,59321
Evaluation,0.61538464,59346
Evaluation,0.61538464,59348
Evaluation,0.71428573,59360
Evaluation,0.5217391,59363
Evaluation,0.6923077,59367
Evaluation,0.35,59385
Evaluation,0.64285713,59392
Evaluation,0.71428573,59393
Evaluation,0.35,59414
Evaluation,0.5555556,59425
Evaluation,1.0,59429
Evaluation,0.46153846,59435
Evaluation,0.5,59458
Evaluation,0.47368422,59467
Evaluation,0.45833334,59492
Evaluation,0.45,59493
Evaluation,0.5416667,59518
Evaluation,0.6296296,59521
Evaluation,0.5882353,59525
Evaluation,0.6666667,59533
Evaluation,0.48387095,59552
Evaluation,0.6,59559
Evaluation,0.42105263,59567
Evaluation,0.6086956,59569
Evaluation,0.5294118,59576
Evaluation,0.6969697,59588
Evaluation,0.6551724,59595
Evaluation,0.58064514,59596
Evaluation,0.6875,59600
Evaluation,0.56666666,59608
Evaluation,0.53571427,59609
Evaluation,0.6363636,59610
Evaluation,0.7241379,59616
Evaluation,0.59375,59618
Evaluation,0.54545456,59624
Evaluation,0.7826087,59725
Evaluation,0.6,59730
Evaluation,0.625,59746
Evaluation,0.6,59758
Evaluation,0.7647059,59783
Evaluation,0.72727275,59811
Evaluation,0.5,59855
Evaluation,0.6111111,59877
Evaluation,0.47368422,59932
Evaluation,0.7083333,59976
Evaluation,0.68,59977
Evaluation,0.46153846,60032
Evaluation,0.73913044,60058
Evaluation,0.65384614,60066
Evaluation,0.76,60085
Evaluation,0.45454547,60106
Evaluation,0.45454547,60132
Evaluation,0.5555556,60186
Evaluation,0.61538464,60199
Evaluation,0.68,60206
Evaluation,0.61538464,60211
Evaluation,0.59090906,60214
Evaluation,0.60714287,60257
Evaluation,0.75,60268
Evaluation,0.72727275,60284
Evaluation,0.5416667,60308
Evaluation,0.62068963,60314
Evaluation,0.60714287,60315
Evaluation,0.6923077,60328
Evaluation,0.64,60379
Evaluation,0.6551724,60388
Evaluation,0.45454547,60434
Evaluation,0.47368422,60439
Evaluation,0.64285713,60524
Evaluation,0.6296296,60597
Evaluation,0.6296296,60632
Evaluation,1.0,60667
Evaluation,0.5652174,60692
Evaluation,0.5263158,60713
Evaluation,0.5833333,60716
Evaluation,0.5555556,60719
Evaluation,0.5714286,60728
Evaluation,0.5833333,60762
Evaluation,0.625,60796
Evaluation,0.64,60797
Evaluation,0.85714287,60817
Evaluation,0.5,60826
Evaluation,0.56666666,60839
Evaluation,0.56666666,60844
Evaluation,0.55172414,60845
Evaluation,0.5862069,60848
Evaluation,0.625,60860
Evaluation,0.5862069,60862
Evaluation,0.6666667,60875
Evaluation,0.44444445,60880
Evaluation,0.4375,60888
Evaluation,0.47368422,60900
Evaluation,0.3939394,60909
Evaluation,0.6785714,60933
Evaluation,0.4642857,60937
Evaluation,0.5882353,60940
Evaluation,0.4,60941
Evaluation,0.7647059,60992
Evaluation,0.41666666,60996
Evaluation,0.4347826,60998
Evaluation,0.9230769,61019
Evaluation,0.5,61040
Evaluation,0.61538464,61054
Evaluation,0.6086956,61056
Evaluation,0.65217394,61066
Evaluation,0.57894737,61067
Evaluation,0.68,61079
Evaluation,0.5714286,61093
Evaluation,0.71428573,61105
Evaluation,0.6,61122
Evaluation,0.5,61154
Evaluation,0.75,61189
Evaluation,0.6,61242
Evaluation,0.6296296,61276
Evaluation,0.5555556,61286
Evaluation,0.9444444,61320
Evaluation,0.5769231,61330
Evaluation,0.5714286,61336
Evaluation,0.45454547,61341
Evaluation,0.5294118,61385
Evaluation,0.53846157,61393
Evaluation,0.4,61394
Evaluation,0.4347826,61400
Evaluation,0.6666667,61405
Evaluation,0.61904764,61409
Evaluation,0.4347826,61431
Evaluation,0.5652174,61448
Evaluation,0.5185185,61490
Evaluation,0.6666667,61520
Evaluation,0.45454547,61539
Evaluation,0.7222222,61606
Evaluation,0.8695652,61627
Evaluation,0.65217394,61653
Evaluation,0.5714286,61698
Evaluation,0.73913044,61702
Evaluation,0.6666667,61714
Evaluation,0.6,61748
Evaluation,0.6666667,61773
Evaluation,0.5714286,61805
Evaluation,0.57894737,61810
Evaluation,0.6666667,61834
Evaluation,0.6666667,61838
Evaluation,0.56666666,61840
Evaluation,0.6551724,61848
Evaluation,0.6551724,61910
Evaluation,0.64,61928
Evaluation,0.6296296,61931
Evaluation,0.4,61943
Evaluation,0.5714286,61947
Evaluation,0.72727275,61962
Evaluation,0.56,62000
Evaluation,0.5,62017
Evaluation,0.57894737,62044
Evaluation,0.5714286,62049
Evaluation,0.39130434,62064
Evaluation,0.625,62072
Evaluation,0.71428573,62073
Evaluation,0.3548387,62078
Evaluation,0.4090909,62092
Evaluation,0.55,62096
Evaluation,0.47368422,62115
Evaluation,0.64285713,62133
Evaluation,0.5,62134
Evaluation,0.57894737,62154
Evaluation,0.48,62156
Evaluation,0.625,62162
Evaluation,0.61538464,62166
Evaluation,0.5555556,62175
Evaluation,0.64285713,62178
Evaluation,0.64285713,62184
Evaluation,0.6,62185
Evaluation,0.53333336,62192
Evaluation,0.47368422,62207
Evaluation,0.5263158,62230
Evaluation,0.625,62237
Evaluation,0.5714286,62254
Evaluation,0.45833334,62280
Evaluation,0.46153846,62282
Evaluation,0.875,62287
Evaluation,0.45833334,62298
Evaluation,0.31578946,62304
Evaluation,0.6086956,62314
Evaluation,0.5,62321
Evaluation,0.5714286,62329
Evaluation,0.55172414,62342
Evaluation,0.54545456,62360
Evaluation,0.72727275,62361
Evaluation,0.5555556,62365
Evaluation,0.5,62367
Evaluation,0.64285713,62373
Evaluation,0.64285713,62380
Evaluation,0.53333336,62386
Evaluation,0.67741936,62391
Evaluation,0.7777778,62403
Evaluation,0.6363636,62417
Evaluation,0.79310346,62431
Evaluation,0.47368422,62436
Evaluation,0.8076923,62437
Evaluation,0.4848485,62439
Evaluation,0.59090906,62455
Evaluation,0.6,62456
Evaluation,0.5263158,62457
Evaluation,0.4814815,62459
Evaluation,0.4848485,62466
Evaluation,0.65217394,62474
Evaluation,0.6363636,62479
Evaluation,0.5714286,62481
Evaluation,0.64285713,62486
Evaluation,0.65625,62488
Evaluation,0.65384614,62489
Evaluation,0.4117647,62501
Evaluation,0.375,62502
Evaluation,0.6,62513
Evaluation,0.7058824,62518
Evaluation,0.9230769,62522
Evaluation,0.5,62532
Evaluation,0.46666667,62533
Evaluation,0.44444445,62534
Evaluation,0.33333334,62540
Evaluation,0.5294118,62544
Evaluation,0.33333334,62547
Evaluation,0.36842105,62548
Evaluation,0.54545456,62551
Evaluation,0.44,62559
Evaluation,0.5,62571
Evaluation,0.8,62579
Evaluation,0.41666666,62595
Evaluation,0.46666667,62605
Evaluation,0.68421054,62608
Evaluation,0.54545456,62613
Evaluation,0.625,62619
Evaluation,0.73913044,62622
Evaluation,0.6315789,62627
Evaluation,0.5,62637
Evaluation,0.64705884,62671
Evaluation,0.64705884,62673
Evaluation,0.53846157,62677
Evaluation,0.3478261,62679
Evaluation,0.53846157,62681
Evaluation,0.75,62687
Evaluation,0.35714287,62698
Evaluation,0.9285714,62702
Evaluation,0.36363637,62719
Evaluation,0.4375,62725
Evaluation,0.54545456,62736
Evaluation,0.4090909,62737
Evaluation,0.37037036,62753
Evaluation,0.7,62758
Evaluation,0.90909094,62760
Evaluation,0.68421054,62767
Evaluation,0.53846157,62771
Evaluation,0.33333334,62779
Evaluation,0.3846154,62795
Evaluation,0.5217391,62807
Evaluation,0.5,62808
Evaluation,0.25,62818
Evaluation,1.0,62839
Evaluation,1.0,62843
Evaluation,0.6,62857
Evaluation,0.64285713,62859
Evaluation,0.75,62873
Evaluation,0.4516129,62880
Evaluation,0.75,62899
Evaluation,0.7,62919
Evaluation,0.46666667,62921
Evaluation,0.68421054,62925
Evaluation,0.5555556,62952
Evaluation,0.5555556,62953
Evaluation,0.52,63004
Evaluation,0.56,63006
Evaluation,0.52,63014
Evaluation,0.61538464,63017
Evaluation,0.33333334,63068
Evaluation,0.6,63077
Evaluation,0.6,63093
Evaluation,0.3846154,63099
Evaluation,0.6,63124
Evaluation,0.6363636,63174
Evaluation,0.5555556,63177
Evaluation,0.36,63192
Evaluation,0.5833333,63246
Evaluation,0.5217391,63252
Evaluation,0.47826087,63290
Evaluation,0.5,63330
Evaluation,0.4090909,63363
Evaluation,0.53846157,63417
Evaluation,0.71428573,63443
Evaluation,0.875,63453
Evaluation,0.5833333,63471
